id,nome,cidade,status,valor
14261,Joao 14261,"Sao Paulo, SP",cold,303
14262,Joao 14262,"Sao Paulo, SP",cold,304
14263,Joao 14263,"Sao Paulo, SP",cold,305
14264,Joao 14264,"Sao Paulo, SP",cold,306
14265,Joao 14265,"Sao Paulo, SP",cold,307
14266,Joao 14266,"Sao Paulo, SP",cold,308
14267,Joao 14267,"Sao Paulo, SP",cold,309
14268,Joao 14268,"Sao Paulo, SP",cold,310
14269,Joao 14269,"Sao Paulo, SP",cold,311
14270,Joao 14270,"Sao Paulo, SP",hot,312
14271,Joao 14271,"Sao Paulo, SP",cold,313
14272,Joao 14272,"Sao Paulo, SP",cold,314
14273,Joao 14273,"Sao Paulo, SP",cold,315
14274,Joao 14274,"Sao Paulo, SP",cold,316
14275,Joao 14275,"Sao Paulo, SP",cold,317
14276,Joao 14276,"Sao Paulo, SP",cold,318
14277,Joao 14277,"Sao Paulo, SP",cold,319
14278,Joao 14278,"Sao Paulo, SP",cold,320
14279,Joao 14279,"Sao Paulo, SP",cold,321
14280,Joao 14280,"Sao Paulo, SP",hot,322
14281,Joao 14281,"Sao Paulo, SP",cold,323
14282,Joao 14282,"Sao Paulo, SP",cold,324
14283,Joao 14283,"Sao Paulo, SP",cold,325
14284,Joao 14284,"Sao Paulo, SP",cold,326
14285,Joao 14285,"Sao Paulo, SP",cold,327
14286,Joao 14286,"Sao Paulo, SP",cold,328
14287,Joao 14287,"Sao Paulo, SP",cold,329
14288,Joao 14288,"Sao Paulo, SP",cold,330
14289,Joao 14289,"Sao Paulo, SP",cold,331
14290,Joao 14290,"Sao Paulo, SP",hot,332
14291,Joao 14291,"Sao Paulo, SP",cold,333
14292,Joao 14292,"Sao Paulo, SP",cold,334
14293,Joao 14293,"Sao Paulo, SP",cold,335
14294,Joao 14294,"Sao Paulo, SP",cold,336
14295,Joao 14295,"Sao Paulo, SP",cold,337
14296,Joao 14296,"Sao Paulo, SP",cold,338
14297,Joao 14297,"Sao Paulo, SP",cold,339
14298,Joao 14298,"Sao Paulo, SP",cold,340
14299,Joao 14299,"Sao Paulo, SP",cold,341
14300,Joao 14300,"Sao Paulo, SP",hot,342
14301,Joao 14301,"Sao Paulo, SP",cold,343
14302,Joao 14302,"Sao Paulo, SP",cold,344
14303,Joao 14303,"Sao Paulo, SP",cold,345
14304,Joao 14304,"Sao Paulo, SP",cold,346
14305,Joao 14305,"Sao Paulo, SP",cold,347
14306,Joao 14306,"Sao Paulo, SP",cold,348
14307,Joao 14307,"Sao Paulo, SP",cold,349
14308,Joao 14308,"Sao Paulo, SP",cold,350
14309,Joao 14309,"Sao Paulo, SP",cold,351
14310,Joao 14310,"Sao Paulo, SP",hot,352
14311,Joao 14311,"Sao Paulo, SP",cold,353
14312,Joao 14312,"Sao Paulo, SP",cold,354
14313,Joao 14313,"Sao Paulo, SP",cold,355
14314,Joao 14314,"Sao Paulo, SP",cold,356
14315,Joao 14315,"Sao Paulo, SP",cold,357
14316,Joao 14316,"Sao Paulo, SP",cold,358
14317,Joao 14317,"Sao Paulo, SP",cold,359
14318,Joao 14318,"Sao Paulo, SP",cold,360
14319,Joao 14319,"Sao Paulo, SP",cold,361
14320,Joao 14320,"Sao Paulo, SP",hot,362
14321,Joao 14321,"Sao Paulo, SP",cold,363
14322,Joao 14322,"Sao Paulo, SP",cold,364
14323,Joao 14323,"Sao Paulo, SP",cold,365
14324,Joao 14324,"Sao Paulo, SP",cold,366
14325,Joao 14325,"Sao Paulo, SP",cold,367
14326,Joao 14326,"Sao Paulo, SP",cold,368
14327,Joao 14327,"Sao Paulo, SP",cold,369
14328,Joao 14328,"Sao Paulo, SP",cold,370
14329,Joao 14329,"Sao Paulo, SP",cold,371
14330,Joao 14330,"Sao Paulo, SP",hot,372
14331,Joao 14331,"Sao Paulo, SP",cold,373
14332,Joao 14332,"Sao Paulo, SP",cold,374
14333,Joao 14333,"Sao Paulo, SP",cold,375
14334,Joao 14334,"Sao Paulo, SP",cold,376
14335,Joao 14335,"Sao Paulo, SP",cold,377
14336,Joao 14336,"Sao Paulo, SP",cold,378
14337,Joao 14337,"Sao Paulo, SP",cold,379
14338,Joao 14338,"Sao Paulo, SP",cold,380
14339,Joao 14339,"Sao Paulo, SP",cold,381
14340,Joao 14340,"Sao Paulo, SP",hot,382
14341,Joao 14341,"Sao Paulo, SP",cold,383
14342,Joao 14342,"Sao Paulo, SP",cold,384
14343,Joao 14343,"Sao Paulo, SP",cold,385
14344,Joao 14344,"Sao Paulo, SP",cold,386
14345,Joao 14345,"Sao Paulo, SP",cold,387
14346,Joao 14346,"Sao Paulo, SP",cold,388
14347,Joao 14347,"Sao Paulo, SP",cold,389
14348,Joao 14348,"Sao Paulo, SP",cold,390
14349,Joao 14349,"Sao Paulo, SP",cold,391
14350,Joao 14350,"Sao Paulo, SP",hot,392
14351,Joao 14351,"Sao Paulo, SP",cold,393
14352,Joao 14352,"Sao Paulo, SP",cold,394
14353,Joao 14353,"Sao Paulo, SP",cold,395
14354,Joao 14354,"Sao Paulo, SP",cold,396
14355,Joao 14355,"Sao Paulo, SP",cold,397
14356,Joao 14356,"Sao Paulo, SP",cold,398
14357,Joao 14357,"Sao Paulo, SP",cold,399
14358,Joao 14358,"Sao Paulo, SP",cold,400
14359,Joao 14359,"Sao Paulo, SP",cold,401
14360,Joao 14360,"Sao Paulo, SP",hot,402
14361,Joao 14361,"Sao Paulo, SP",cold,403
14362,Joao 14362,"Sao Paulo, SP",cold,404
14363,Joao 14363,"Sao Paulo, SP",cold,405
14364,Joao 14364,"Sao Paulo, SP",cold,406
14365,Joao 14365,"Sao Paulo, SP",cold,407
14366,Joao 14366,"Sao Paulo, SP",cold,408
14367,Joao 14367,"Sao Paulo, SP",cold,409
14368,Joao 14368,"Sao Paulo, SP",cold,410
14369,Joao 14369,"Sao Paulo, SP",cold,411
14370,Joao 14370,"Sao Paulo, SP",hot,412
14371,Joao 14371,"Sao Paulo, SP",cold,413
14372,Joao 14372,"Sao Paulo, SP",cold,414
14373,Joao 14373,"Sao Paulo, SP",cold,415
14374,Joao 14374,"Sao Paulo, SP",cold,416
14375,Joao 14375,"Sao Paulo, SP",cold,417
14376,Joao 14376,"Sao Paulo, SP",cold,418
14377,Joao 14377,"Sao Paulo, SP",cold,419
14378,Joao 14378,"Sao Paulo, SP",cold,420
14379,Joao 14379,"Sao Paulo, SP",cold,421
14380,Joao 14380,"Sao Paulo, SP",hot,422
14381,Joao 14381,"Sao Paulo, SP",cold,423
14382,Joao 14382,"Sao Paulo, SP",cold,424
14383,Joao 14383,"Sao Paulo, SP",cold,425
14384,Joao 14384,"Sao Paulo, SP",cold,426
14385,Joao 14385,"Sao Paulo, SP",cold,427
14386,Joao 14386,"Sao Paulo, SP",cold,428
14387,Joao 14387,"Sao Paulo, SP",cold,429
14388,Joao 14388,"Sao Paulo, SP",cold,430
14389,Joao 14389,"Sao Paulo, SP",cold,431
14390,Joao 14390,"Sao Paulo, SP",hot,432
14391,Joao 14391,"Sao Paulo, SP",cold,433
14392,Joao 14392,"Sao Paulo, SP",cold,434
14393,Joao 14393,"Sao Paulo, SP",cold,435
14394,Joao 14394,"Sao Paulo, SP",cold,436
14395,Joao 14395,"Sao Paulo, SP",cold,437
14396,Joao 14396,"Sao Paulo, SP",cold,438
14397,Joao 14397,"Sao Paulo, SP",cold,439
14398,Joao 14398,"Sao Paulo, SP",cold,440
14399,Joao 14399,"Sao Paulo, SP",cold,441
14400,Joao 14400,"Sao Paulo, SP",hot,442
14401,Joao 14401,"Sao Paulo, SP",cold,443
14402,Joao 14402,"Sao Paulo, SP",cold,444
14403,Joao 14403,"Sao Paulo, SP",cold,445
14404,Joao 14404,"Sao Paulo, SP",cold,446
14405,Joao 14405,"Sao Paulo, SP",cold,447
14406,Joao 14406,"Sao Paulo, SP",cold,448
14407,Joao 14407,"Sao Paulo, SP",cold,449
14408,Joao 14408,"Sao Paulo, SP",cold,450
14409,Joao 14409,"Sao Paulo, SP",cold,451
14410,Joao 14410,"Sao Paulo, SP",hot,452
14411,Joao 14411,"Sao Paulo, SP",cold,453
14412,Joao 14412,"Sao Paulo, SP",cold,454
14413,Joao 14413,"Sao Paulo, SP",cold,455
14414,Joao 14414,"Sao Paulo, SP",cold,456
14415,Joao 14415,"Sao Paulo, SP",cold,457
14416,Joao 14416,"Sao Paulo, SP",cold,458
14417,Joao 14417,"Sao Paulo, SP",cold,459
14418,Joao 14418,"Sao Paulo, SP",cold,460
14419,Joao 14419,"Sao Paulo, SP",cold,461
14420,Joao 14420,"Sao Paulo, SP",hot,462
14421,Joao 14421,"Sao Paulo, SP",cold,463
14422,Joao 14422,"Sao Paulo, SP",cold,464
14423,Joao 14423,"Sao Paulo, SP",cold,465
14424,Joao 14424,"Sao Paulo, SP",cold,466
14425,Joao 14425,"Sao Paulo, SP",cold,467
14426,Joao 14426,"Sao Paulo, SP",cold,468
14427,Joao 14427,"Sao Paulo, SP",cold,469
14428,Joao 14428,"Sao Paulo, SP",cold,470
14429,Joao 14429,"Sao Paulo, SP",cold,471
14430,Joao 14430,"Sao Paulo, SP",hot,472
14431,Joao 14431,"Sao Paulo, SP",cold,473
14432,Joao 14432,"Sao Paulo, SP",cold,474
14433,Joao 14433,"Sao Paulo, SP",cold,475
14434,Joao 14434,"Sao Paulo, SP",cold,476
14435,Joao 14435,"Sao Paulo, SP",cold,477
14436,Joao 14436,"Sao Paulo, SP",cold,478
14437,Joao 14437,"Sao Paulo, SP",cold,479
14438,Joao 14438,"Sao Paulo, SP",cold,480
14439,Joao 14439,"Sao Paulo, SP",cold,481
14440,Joao 14440,"Sao Paulo, SP",hot,482
14441,Joao 14441,"Sao Paulo, SP",cold,483
14442,Joao 14442,"Sao Paulo, SP",cold,484
14443,Joao 14443,"Sao Paulo, SP",cold,485
14444,Joao 14444,"Sao Paulo, SP",cold,486
14445,Joao 14445,"Sao Paulo, SP",cold,487
14446,Joao 14446,"Sao Paulo, SP",cold,488
14447,Joao 14447,"Sao Paulo, SP",cold,489
14448,Joao 14448,"Sao Paulo, SP",cold,490
14449,Joao 14449,"Sao Paulo, SP",cold,491
14450,Joao 14450,"Sao Paulo, SP",hot,492
14451,Joao 14451,"Sao Paulo, SP",cold,493
14452,Joao 14452,"Sao Paulo, SP",cold,494
14453,Joao 14453,"Sao Paulo, SP",cold,495
14454,Joao 14454,"Sao Paulo, SP",cold,496
14455,Joao 14455,"Sao Paulo, SP",cold,497
14456,Joao 14456,"Sao Paulo, SP",cold,498
14457,Joao 14457,"Sao Paulo, SP",cold,499
14458,Joao 14458,"Sao Paulo, SP",cold,500
14459,Joao 14459,"Sao Paulo, SP",cold,501
14460,Joao 14460,"Sao Paulo, SP",hot,502
14461,Joao 14461,"Sao Paulo, SP",cold,503
14462,Joao 14462,"Sao Paulo, SP",cold,504
14463,Joao 14463,"Sao Paulo, SP",cold,505
14464,Joao 14464,"Sao Paulo, SP",cold,506
14465,Joao 14465,"Sao Paulo, SP",cold,507
14466,Joao 14466,"Sao Paulo, SP",cold,508
14467,Joao 14467,"Sao Paulo, SP",cold,509
14468,Joao 14468,"Sao Paulo, SP",cold,510
14469,Joao 14469,"Sao Paulo, SP",cold,511
14470,Joao 14470,"Sao Paulo, SP",hot,512
14471,Joao 14471,"Sao Paulo, SP",cold,513
14472,Joao 14472,"Sao Paulo, SP",cold,514
14473,Joao 14473,"Sao Paulo, SP",cold,515
14474,Joao 14474,"Sao Paulo, SP",cold,516
14475,Joao 14475,"Sao Paulo, SP",cold,517
14476,Joao 14476,"Sao Paulo, SP",cold,518
14477,Joao 14477,"Sao Paulo, SP",cold,519
14478,Joao 14478,"Sao Paulo, SP",cold,520
14479,Joao 14479,"Sao Paulo, SP",cold,521
14480,Joao 14480,"Sao Paulo, SP",hot,522
14481,Joao 14481,"Sao Paulo, SP",cold,523
14482,Joao 14482,"Sao Paulo, SP",cold,524
14483,Joao 14483,"Sao Paulo, SP",cold,525
14484,Joao 14484,"Sao Paulo, SP",cold,526
14485,Joao 14485,"Sao Paulo, SP",cold,527
14486,Joao 14486,"Sao Paulo, SP",cold,528
14487,Joao 14487,"Sao Paulo, SP",cold,529
14488,Joao 14488,"Sao Paulo, SP",cold,530
14489,Joao 14489,"Sao Paulo, SP",cold,531
14490,Joao 14490,"Sao Paulo, SP",hot,532
14491,Joao 14491,"Sao Paulo, SP",cold,533
14492,Joao 14492,"Sao Paulo, SP",cold,534
14493,Joao 14493,"Sao Paulo, SP",cold,535
14494,Joao 14494,"Sao Paulo, SP",cold,536
14495,Joao 14495,"Sao Paulo, SP",cold,537
14496,Joao 14496,"Sao Paulo, SP",cold,538
14497,Joao 14497,"Sao Paulo, SP",cold,539
14498,Joao 14498,"Sao Paulo, SP",cold,540
14499,Joao 14499,"Sao Paulo, SP",cold,541
14500,Joao 14500,"Sao Paulo, SP",hot,542
14501,Joao 14501,"Sao Paulo, SP",cold,543
14502,Joao 14502,"Sao Paulo, SP",cold,544
14503,Joao 14503,"Sao Paulo, SP",cold,545
14504,Joao 14504,"Sao Paulo, SP",cold,546
14505,Joao 14505,"Sao Paulo, SP",cold,547
14506,Joao 14506,"Sao Paulo, SP",cold,548
14507,Joao 14507,"Sao Paulo, SP",cold,549
14508,Joao 14508,"Sao Paulo, SP",cold,550
14509,Joao 14509,"Sao Paulo, SP",cold,551
14510,Joao 14510,"Sao Paulo, SP",hot,552
14511,Joao 14511,"Sao Paulo, SP",cold,553
14512,Joao 14512,"Sao Paulo, SP",cold,554
14513,Joao 14513,"Sao Paulo, SP",cold,555
14514,Joao 14514,"Sao Paulo, SP",cold,556
14515,Joao 14515,"Sao Paulo, SP",cold,557
14516,Joao 14516,"Sao Paulo, SP",cold,558
14517,Joao 14517,"Sao Paulo, SP",cold,559
14518,Joao 14518,"Sao Paulo, SP",cold,560
14519,Joao 14519,"Sao Paulo, SP",cold,561
14520,Joao 14520,"Sao Paulo, SP",hot,562
14521,Joao 14521,"Sao Paulo, SP",cold,563
14522,Joao 14522,"Sao Paulo, SP",cold,564
14523,Joao 14523,"Sao Paulo, SP",cold,565
14524,Joao 14524,"Sao Paulo, SP",cold,566
14525,Joao 14525,"Sao Paulo, SP",cold,567
14526,Joao 14526,"Sao Paulo, SP",cold,568
14527,Joao 14527,"Sao Paulo, SP",cold,569
14528,Joao 14528,"Sao Paulo, SP",cold,570
14529,Joao 14529,"Sao Paulo, SP",cold,571
14530,Joao 14530,"Sao Paulo, SP",hot,572
14531,Joao 14531,"Sao Paulo, SP",cold,573
14532,Joao 14532,"Sao Paulo, SP",cold,574
14533,Joao 14533,"Sao Paulo, SP",cold,575
14534,Joao 14534,"Sao Paulo, SP",cold,576
14535,Joao 14535,"Sao Paulo, SP",cold,577
14536,Joao 14536,"Sao Paulo, SP",cold,578
14537,Joao 14537,"Sao Paulo, SP",cold,579
14538,Joao 14538,"Sao Paulo, SP",cold,580
14539,Joao 14539,"Sao Paulo, SP",cold,581
14540,Joao 14540,"Sao Paulo, SP",hot,582
14541,Joao 14541,"Sao Paulo, SP",cold,583
14542,Joao 14542,"Sao Paulo, SP",cold,584
14543,Joao 14543,"Sao Paulo, SP",cold,585
14544,Joao 14544,"Sao Paulo, SP",cold,586
14545,Joao 14545,"Sao Paulo, SP",cold,587
14546,Joao 14546,"Sao Paulo, SP",cold,588
14547,Joao 14547,"Sao Paulo, SP",cold,589
14548,Joao 14548,"Sao Paulo, SP",cold,590
14549,Joao 14549,"Sao Paulo, SP",cold,591
14550,Joao 14550,"Sao Paulo, SP",hot,592
14551,Joao 14551,"Sao Paulo, SP",cold,593
14552,Joao 14552,"Sao Paulo, SP",cold,594
14553,Joao 14553,"Sao Paulo, SP",cold,595
14554,Joao 14554,"Sao Paulo, SP",cold,596
14555,Joao 14555,"Sao Paulo, SP",cold,597
14556,Joao 14556,"Sao Paulo, SP",cold,598
14557,Joao 14557,"Sao Paulo, SP",cold,599
14558,Joao 14558,"Sao Paulo, SP",cold,600
14559,Joao 14559,"Sao Paulo, SP",cold,601
14560,Joao 14560,"Sao Paulo, SP",hot,602
14561,Joao 14561,"Sao Paulo, SP",cold,603
14562,Joao 14562,"Sao Paulo, SP",cold,604
14563,Joao 14563,"Sao Paulo, SP",cold,605
14564,Joao 14564,"Sao Paulo, SP",cold,606
14565,Joao 14565,"Sao Paulo, SP",cold,607
14566,Joao 14566,"Sao Paulo, SP",cold,608
14567,Joao 14567,"Sao Paulo, SP",cold,609
14568,Joao 14568,"Sao Paulo, SP",cold,610
14569,Joao 14569,"Sao Paulo, SP",cold,611
14570,Joao 14570,"Sao Paulo, SP",hot,612
14571,Joao 14571,"Sao Paulo, SP",cold,613
14572,Joao 14572,"Sao Paulo, SP",cold,614
14573,Joao 14573,"Sao Paulo, SP",cold,615
14574,Joao 14574,"Sao Paulo, SP",cold,616
14575,Joao 14575,"Sao Paulo, SP",cold,617
14576,Joao 14576,"Sao Paulo, SP",cold,618
14577,Joao 14577,"Sao Paulo, SP",cold,619
14578,Joao 14578,"Sao Paulo, SP",cold,620
14579,Joao 14579,"Sao Paulo, SP",cold,621
14580,Joao 14580,"Sao Paulo, SP",hot,622
14581,Joao 14581,"Sao Paulo, SP",cold,623
14582,Joao 14582,"Sao Paulo, SP",cold,624
14583,Joao 14583,"Sao Paulo, SP",cold,625
14584,Joao 14584,"Sao Paulo, SP",cold,626
14585,Joao 14585,"Sao Paulo, SP",cold,627
14586,Joao 14586,"Sao Paulo, SP",cold,628
14587,Joao 14587,"Sao Paulo, SP",cold,629
14588,Joao 14588,"Sao Paulo, SP",cold,630
14589,Joao 14589,"Sao Paulo, SP",cold,631
14590,Joao 14590,"Sao Paulo, SP",hot,632
14591,Joao 14591,"Sao Paulo, SP",cold,633
14592,Joao 14592,"Sao Paulo, SP",cold,634
14593,Joao 14593,"Sao Paulo, SP",cold,635
14594,Joao 14594,"Sao Paulo, SP",cold,636
14595,Joao 14595,"Sao Paulo, SP",cold,637
14596,Joao 14596,"Sao Paulo, SP",cold,638
14597,Joao 14597,"Sao Paulo, SP",cold,639
14598,Joao 14598,"Sao Paulo, SP",cold,640
14599,Joao 14599,"Sao Paulo, SP",cold,641
14600,Joao 14600,"Sao Paulo, SP",hot,642
14601,Joao 14601,"Sao Paulo, SP",cold,643
14602,Joao 14602,"Sao Paulo, SP",cold,644
14603,Joao 14603,"Sao Paulo, SP",cold,645
14604,Joao 14604,"Sao Paulo, SP",cold,646
14605,Joao 14605,"Sao Paulo, SP",cold,647
14606,Joao 14606,"Sao Paulo, SP",cold,648
14607,Joao 14607,"Sao Paulo, SP",cold,649
14608,Joao 14608,"Sao Paulo, SP",cold,650
14609,Joao 14609,"Sao Paulo, SP",cold,651
14610,Joao 14610,"Sao Paulo, SP",hot,652
14611,Joao 14611,"Sao Paulo, SP",cold,653
14612,Joao 14612,"Sao Paulo, SP",cold,654
14613,Joao 14613,"Sao Paulo, SP",cold,655
14614,Joao 14614,"Sao Paulo, SP",cold,656
14615,Joao 14615,"Sao Paulo, SP",cold,657
14616,Joao 14616,"Sao Paulo, SP",cold,658
14617,Joao 14617,"Sao Paulo, SP",cold,659
14618,Joao 14618,"Sao Paulo, SP",cold,660
14619,Joao 14619,"Sao Paulo, SP",cold,661
14620,Joao 14620,"Sao Paulo, SP",hot,662
14621,Joao 14621,"Sao Paulo, SP",cold,663
14622,Joao 14622,"Sao Paulo, SP",cold,664
14623,Joao 14623,"Sao Paulo, SP",cold,665
14624,Joao 14624,"Sao Paulo, SP",cold,666
14625,Joao 14625,"Sao Paulo, SP",cold,667
14626,Joao 14626,"Sao Paulo, SP",cold,668
14627,Joao 14627,"Sao Paulo, SP",cold,669
14628,Joao 14628,"Sao Paulo, SP",cold,670
14629,Joao 14629,"Sao Paulo, SP",cold,671
14630,Joao 14630,"Sao Paulo, SP",hot,672
14631,Joao 14631,"Sao Paulo, SP",cold,673
14632,Joao 14632,"Sao Paulo, SP",cold,674
14633,Joao 14633,"Sao Paulo, SP",cold,675
14634,Joao 14634,"Sao Paulo, SP",cold,676
14635,Joao 14635,"Sao Paulo, SP",cold,677
14636,Joao 14636,"Sao Paulo, SP",cold,678
14637,Joao 14637,"Sao Paulo, SP",cold,679
14638,Joao 14638,"Sao Paulo, SP",cold,680
14639,Joao 14639,"Sao Paulo, SP",cold,681
14640,Joao 14640,"Sao Paulo, SP",hot,682
14641,Joao 14641,"Sao Paulo, SP",cold,683
14642,Joao 14642,"Sao Paulo, SP",cold,684
14643,Joao 14643,"Sao Paulo, SP",cold,685
14644,Joao 14644,"Sao Paulo, SP",cold,686
14645,Joao 14645,"Sao Paulo, SP",cold,687
14646,Joao 14646,"Sao Paulo, SP",cold,688
14647,Joao 14647,"Sao Paulo, SP",cold,689
14648,Joao 14648,"Sao Paulo, SP",cold,690
14649,Joao 14649,"Sao Paulo, SP",cold,691
14650,Joao 14650,"Sao Paulo, SP",hot,692
14651,Joao 14651,"Sao Paulo, SP",cold,693
14652,Joao 14652,"Sao Paulo, SP",cold,694
14653,Joao 14653,"Sao Paulo, SP",cold,695
14654,Joao 14654,"Sao Paulo, SP",cold,696
14655,Joao 14655,"Sao Paulo, SP",cold,697
14656,Joao 14656,"Sao Paulo, SP",cold,698
14657,Joao 14657,"Sao Paulo, SP",cold,699
14658,Joao 14658,"Sao Paulo, SP",cold,700
14659,Joao 14659,"Sao Paulo, SP",cold,701
14660,Joao 14660,"Sao Paulo, SP",hot,702
14661,Joao 14661,"Sao Paulo, SP",cold,703
14662,Joao 14662,"Sao Paulo, SP",cold,704
14663,Joao 14663,"Sao Paulo, SP",cold,705
14664,Joao 14664,"Sao Paulo, SP",cold,706
14665,Joao 14665,"Sao Paulo, SP",cold,707
14666,Joao 14666,"Sao Paulo, SP",cold,708
14667,Joao 14667,"Sao Paulo, SP",cold,709
14668,Joao 14668,"Sao Paulo, SP",cold,710
14669,Joao 14669,"Sao Paulo, SP",cold,711
14670,Joao 14670,"Sao Paulo, SP",hot,712
14671,Joao 14671,"Sao Paulo, SP",cold,713
14672,Joao 14672,"Sao Paulo, SP",cold,714
14673,Joao 14673,"Sao Paulo, SP",cold,715
14674,Joao 14674,"Sao Paulo, SP",cold,716
14675,Joao 14675,"Sao Paulo, SP",cold,717
14676,Joao 14676,"Sao Paulo, SP",cold,718
14677,Joao 14677,"Sao Paulo, SP",cold,719
14678,Joao 14678,"Sao Paulo, SP",cold,720
14679,Joao 14679,"Sao Paulo, SP",cold,721
14680,Joao 14680,"Sao Paulo, SP",hot,722
14681,Joao 14681,"Sao Paulo, SP",cold,723
14682,Joao 14682,"Sao Paulo, SP",cold,724
14683,Joao 14683,"Sao Paulo, SP",cold,725
14684,Joao 14684,"Sao Paulo, SP",cold,726
14685,Joao 14685,"Sao Paulo, SP",cold,727
14686,Joao 14686,"Sao Paulo, SP",cold,728
14687,Joao 14687,"Sao Paulo, SP",cold,729
14688,Joao 14688,"Sao Paulo, SP",cold,730
14689,Joao 14689,"Sao Paulo, SP",cold,731
14690,Joao 14690,"Sao Paulo, SP",hot,732
14691,Joao 14691,"Sao Paulo, SP",cold,733
14692,Joao 14692,"Sao Paulo, SP",cold,734
14693,Joao 14693,"Sao Paulo, SP",cold,735
14694,Joao 14694,"Sao Paulo, SP",cold,736
14695,Joao 14695,"Sao Paulo, SP",cold,737
14696,Joao 14696,"Sao Paulo, SP",cold,738
14697,Joao 14697,"Sao Paulo, SP",cold,739
14698,Joao 14698,"Sao Paulo, SP",cold,740
14699,Joao 14699,"Sao Paulo, SP",cold,741
14700,Joao 14700,"Sao Paulo, SP",hot,742
14701,Joao 14701,"Sao Paulo, SP",cold,743
14702,Joao 14702,"Sao Paulo, SP",cold,744
14703,Joao 14703,"Sao Paulo, SP",cold,745
14704,Joao 14704,"Sao Paulo, SP",cold,746
14705,Joao 14705,"Sao Paulo, SP",cold,747
14706,Joao 14706,"Sao Paulo, SP",cold,748
14707,Joao 14707,"Sao Paulo, SP",cold,749
14708,Joao 14708,"Sao Paulo, SP",cold,750
14709,Joao 14709,"Sao Paulo, SP",cold,751
14710,Joao 14710,"Sao Paulo, SP",hot,752
14711,Joao 14711,"Sao Paulo, SP",cold,753
14712,Joao 14712,"Sao Paulo, SP",cold,754
14713,Joao 14713,"Sao Paulo, SP",cold,755
14714,Joao 14714,"Sao Paulo, SP",cold,756
14715,Joao 14715,"Sao Paulo, SP",cold,757
14716,Joao 14716,"Sao Paulo, SP",cold,758
14717,Joao 14717,"Sao Paulo, SP",cold,759
14718,Joao 14718,"Sao Paulo, SP",cold,760
14719,Joao 14719,"Sao Paulo, SP",cold,761
14720,Joao 14720,"Sao Paulo, SP",hot,762
14721,Joao 14721,"Sao Paulo, SP",cold,763
14722,Joao 14722,"Sao Paulo, SP",cold,764
14723,Joao 14723,"Sao Paulo, SP",cold,765
14724,Joao 14724,"Sao Paulo, SP",cold,766
14725,Joao 14725,"Sao Paulo, SP",cold,767
14726,Joao 14726,"Sao Paulo, SP",cold,768
14727,Joao 14727,"Sao Paulo, SP",cold,769
14728,Joao 14728,"Sao Paulo, SP",cold,770
14729,Joao 14729,"Sao Paulo, SP",cold,771
14730,Joao 14730,"Sao Paulo, SP",hot,772
14731,Joao 14731,"Sao Paulo, SP",cold,773
14732,Joao 14732,"Sao Paulo, SP",cold,774
14733,Joao 14733,"Sao Paulo, SP",cold,775
14734,Joao 14734,"Sao Paulo, SP",cold,776
14735,Joao 14735,"Sao Paulo, SP",cold,777
14736,Joao 14736,"Sao Paulo, SP",cold,778
14737,Joao 14737,"Sao Paulo, SP",cold,779
14738,Joao 14738,"Sao Paulo, SP",cold,780
14739,Joao 14739,"Sao Paulo, SP",cold,781
14740,Joao 14740,"Sao Paulo, SP",hot,782
14741,Joao 14741,"Sao Paulo, SP",cold,783
14742,Joao 14742,"Sao Paulo, SP",cold,784
14743,Joao 14743,"Sao Paulo, SP",cold,785
14744,Joao 14744,"Sao Paulo, SP",cold,786
14745,Joao 14745,"Sao Paulo, SP",cold,787
14746,Joao 14746,"Sao Paulo, SP",cold,788
14747,Joao 14747,"Sao Paulo, SP",cold,789
14748,Joao 14748,"Sao Paulo, SP",cold,790
14749,Joao 14749,"Sao Paulo, SP",cold,791
14750,Joao 14750,"Sao Paulo, SP",hot,792
14751,Joao 14751,"Sao Paulo, SP",cold,793
14752,Joao 14752,"Sao Paulo, SP",cold,794
14753,Joao 14753,"Sao Paulo, SP",cold,795
14754,Joao 14754,"Sao Paulo, SP",cold,796
14755,Joao 14755,"Sao Paulo, SP",cold,797
14756,Joao 14756,"Sao Paulo, SP",cold,798
14757,Joao 14757,"Sao Paulo, SP",cold,799
14758,Joao 14758,"Sao Paulo, SP",cold,800
14759,Joao 14759,"Sao Paulo, SP",cold,801
14760,Joao 14760,"Sao Paulo, SP",hot,802
14761,Joao 14761,"Sao Paulo, SP",cold,803
14762,Joao 14762,"Sao Paulo, SP",cold,804
14763,Joao 14763,"Sao Paulo, SP",cold,805
14764,Joao 14764,"Sao Paulo, SP",cold,806
14765,Joao 14765,"Sao Paulo, SP",cold,807
14766,Joao 14766,"Sao Paulo, SP",cold,808
14767,Joao 14767,"Sao Paulo, SP",cold,809
14768,Joao 14768,"Sao Paulo, SP",cold,810
14769,Joao 14769,"Sao Paulo, SP",cold,811
14770,Joao 14770,"Sao Paulo, SP",hot,812
14771,Joao 14771,"Sao Paulo, SP",cold,813
14772,Joao 14772,"Sao Paulo, SP",cold,814
14773,Joao 14773,"Sao Paulo, SP",cold,815
14774,Joao 14774,"Sao Paulo, SP",cold,816
14775,Joao 14775,"Sao Paulo, SP",cold,817
14776,Joao 14776,"Sao Paulo, SP",cold,818
14777,Joao 14777,"Sao Paulo, SP",cold,819
14778,Joao 14778,"Sao Paulo, SP",cold,820
